num,id,name,hours,n,y,gnum
2157,79715089,The Witcher 2 Assassins of Kings Enhanced Edition,2.2,59,60,10
2157,79715089,Team Fortress 2,1.3,59,60,10
2158,142721011,Dota 2,69,59,60,1
2159,190049238,The Walking Dead,40,59,60,4
2159,190049238,Life Is Strange,15.4,59,60,4
2159,190049238,The Walking Dead Season Two,6.1,59,60,4
2159,190049238,The Elder Scrolls V Skyrim,0.8,59,60,4
2160,120171057,Team Fortress 2,2.9,60,61,2
2160,120171057,Dota 2,2,60,61,2
2161,234360501,Dota 2,0.2,60,61,1
2162,37435998,Counter-Strike Global Offensive,668,60,61,9
2162,37435998,Counter-Strike Source,118,60,61,9
2162,37435998,PAYDAY 2,14.8,60,61,9
2162,37435998,Left 4 Dead 2,9.5,60,61,9
2162,37435998,Killing Floor,6,60,61,9
2162,37435998,Dota 2,5.6,60,61,9
2162,37435998,Call of Duty Black Ops II - Zombies,2.6,60,61,9
2162,37435998,Call of Duty Black Ops II - Multiplayer,2.5,60,61,9
2162,37435998,Half-Life 2 Deathmatch,1.1,60,61,9
2163,284096202,Robocraft,0.7,60,61,2
2163,284096202,Unturned,0.3,60,61,2
2164,227244326,Dota 2,2.6,60,61,1
2165,114620302,Football Manager 2013,7.6,60,61,1
2166,170130950,Dota 2,142,60,61,1
2167,160673726,Counter-Strike Global Offensive,263,60,61,3
2167,160673726,Total War ROME II - Emperor Edition,98,60,61,3
2167,160673726,Tomb Raider,0.6,60,61,3
2168,275889776,Team Fortress 2,50,60,61,1
2169,286458362,Dota 2,0.7,60,61,1
2170,260252363,Dota 2,11.5,60,61,1
2171,207399776,Brick-Force,3.2,60,61,1
2172,98624963,The Elder Scrolls V Skyrim,1336,60,61,19
2172,98624963,Middle-earth Shadow of Mordor,103,60,61,19
2172,98624963,Fallout 3 - Game of the Year Edition,102,60,61,19
2172,98624963,Fallout 4,79,60,61,19
2172,98624963,Risen 2 - Dark Waters,69,60,61,19
2172,98624963,Wolfenstein The New Order German Edition,55,60,61,19
2172,98624963,Hitman Absolution,44,60,61,19
2172,98624963,Thief,38,60,61,19
2172,98624963,Stronghold 3,36,60,61,19
2172,98624963,Counter-Strike Global Offensive,31,60,61,19
2172,98624963,Call of Duty Ghosts,20,60,61,19
2172,98624963,Mafia II,16.1,60,61,19
2172,98624963,Sniper Ghost Warrior,13.3,60,61,19
2172,98624963,Call of Juarez Gunslinger,11.6,60,61,19
2172,98624963,BRINK,10.7,60,61,19
2172,98624963,Empire Total War,9.2,60,61,19
2172,98624963,Resident Evil Revelations / Biohazard Revelations,8.5,60,61,19
2172,98624963,F.E.A.R. 3,4.1,60,61,19
2172,98624963,Call of Duty Ghosts - Multiplayer,0.1,60,61,19
2173,8795607,Borderlands,119,60,61,20
2173,8795607,Borderlands 2,70,60,61,20
2173,8795607,Counter-Strike Source,48,60,61,20
2173,8795607,Portal 2,31,60,61,20
2173,8795607,Burnout Paradise The Ultimate Box,9.5,60,61,20
2173,8795607,Day of Defeat Source,6.9,60,61,20
2173,8795607,Half-Life 2 Episode Two,6.7,60,61,20
2173,8795607,Counter-Strike,4.2,60,61,20
2173,8795607,Portal,4,60,61,20
2173,8795607,Killing Floor,3.6,60,61,20
2173,8795607,Team Fortress 2,3,60,61,20
2173,8795607,Half-Life 2,1.7,60,61,20
2173,8795607,Battlefield Bad Company 2,1.4,60,61,20
2173,8795607,Audiosurf,1.2,60,61,20
2173,8795607,Tropico 3 - Steam Special Edition,1,60,61,20
2173,8795607,Mirror's Edge,0.8,60,61,20
2173,8795607,Half-Life Source,0.7,60,61,20
2173,8795607,Star Wars Starfighter,0.6,60,61,20
2173,8795607,Star Wars - Battlefront II,0.4,60,61,20
2173,8795607,BioShock,0.3,60,61,20
2174,122679931,Team Fortress 2,2522,60,61,43
2174,122679931,Don't Starve,165,60,61,43
2174,122679931,Call of Duty Modern Warfare 3 - Multiplayer,58,60,61,43
2174,122679931,Counter-Strike Global Offensive,52,60,61,43
2174,122679931,The Elder Scrolls V Skyrim,45,60,61,43
2174,122679931,Call of Duty Modern Warfare 3,31,60,61,43
2174,122679931,Rust,29,60,61,43
2174,122679931,Poker Night at the Inventory,27,60,61,43
2174,122679931,Resident Evil 5 / Biohazard 5,26,60,61,43
2174,122679931,Unturned,24,60,61,43
2174,122679931,The Binding of Isaac Rebirth,23,60,61,43
2174,122679931,Portal 2,22,60,61,43
2174,122679931,MicroVolts Surge,18.6,60,61,43
2174,122679931,Realm of the Mad God,12.8,60,61,43
2174,122679931,Ace of Spades,11.1,60,61,43
2174,122679931,AdVenture Capitalist,10.3,60,61,43
2174,122679931,Scribblenauts Unlimited,9.1,60,61,43
2174,122679931,Garry's Mod,7.2,60,61,43
2174,122679931,Blacklight Retribution,6.8,60,61,43
2174,122679931,POSTAL 2,5.2,60,61,43
2174,122679931,Outlast,4.1,60,61,43
2174,122679931,Battlepaths,4,60,61,43
2174,122679931,Age of Chivalry,3.5,60,61,43
2174,122679931,Dirty Bomb,2.6,60,61,43
2174,122679931,Overture,2.5,60,61,43
2174,122679931,Portal Stories Mel,2,60,61,43
2174,122679931,Poker Night 2,1.8,60,61,43
2174,122679931,Fistful of Frags,1.4,60,61,43
2174,122679931,Loadout Campaign Beta,1.1,60,61,43
2174,122679931,Dead Island Epidemic,0.7,60,61,43
2174,122679931,No More Room in Hell,0.7,60,61,43
2174,122679931,Besiege,0.6,60,61,43
2174,122679931,Cry of Fear,0.6,60,61,43
2174,122679931,Super Crate Box,0.5,60,61,43
2174,122679931,Path of Exile,0.4,60,61,43
2174,122679931,Chaos Heroes Online,0.4,60,61,43
2174,122679931,Magicka Wizard Wars,0.4,60,61,43
2174,122679931,Warframe,0.4,60,61,43
2174,122679931,Only If,0.4,60,61,43
2174,122679931,HAWKEN,0.3,60,61,43
2174,122679931,Gotham City Impostors Free To Play,0.3,60,61,43
2174,122679931,Robocraft,0.2,60,61,43
2174,122679931,Haunted Memories,0.1,60,61,43
2175,181476633,Max Payne 3,11.2,60,61,1
2176,204176632,Dota 2,0.4,60,61,1
2177,127461743,Grand Theft Auto V,177,60,61,7
2177,127461743,Trove,65,60,61,7
2177,127461743,Just Cause 2,51,60,61,7
2177,127461743,Blacklight Retribution,13,60,61,7
2177,127461743,Warface,1.5,60,61,7
2177,127461743,Realm of the Mad God,0.8,60,61,7
2177,127461743,Nosgoth,0.1,60,61,7
2178,83168693,Team Fortress 2,137,60,61,5
2178,83168693,Left 4 Dead,5.5,60,61,5
2178,83168693,Batman Arkham Asylum GOTY Edition,4.1,60,61,5
2178,83168693,Left 4 Dead 2,2.3,60,61,5
2178,83168693,Transformers War for Cybertron,0.5,60,61,5
2179,183337134,Fallout 4,183,60,61,13
2179,183337134,The Witcher 3 Wild Hunt,158,60,61,13
2179,183337134,Divinity Original Sin,88,60,61,13
2179,183337134,The Witcher 2 Assassins of Kings Enhanced Edition,64,60,61,13
2179,183337134,Terraria,58,60,61,13
2179,183337134,STAR WARS Knights of the Old Republic II The Sith Lords,22,60,61,13
2179,183337134,GameMaker Studio,21,60,61,13
2179,183337134,Starbound,18.9,60,61,13
2179,183337134,Pillars of Eternity,15,60,61,13
2179,183337134,Fallout 2,12.3,60,61,13
2179,183337134,Divinity Original Sin Enhanced Edition,12.1,60,61,13
2179,183337134,Survivalist,1,60,61,13
2179,183337134,Fallout 3 - Game of the Year Edition,0.7,60,61,13
2180,49584661,Dota 2,15,60,61,1
2181,252071568,Dota 2,66,60,61,1
2182,258337261,Dota 2,17,60,61,1
2183,114632006,Dota 2,1944,60,61,8
2183,114632006,Counter-Strike,733,60,61,8
2183,114632006,Tom Clancy's Ghost Recon Phantoms - EU,5.9,60,61,8
2183,114632006,Loadout,5.8,60,61,8
2183,114632006,Dizzel,5.5,60,61,8
2183,114632006,APB Reloaded,1.5,60,61,8
2183,114632006,Heroes & Generals,0.4,60,61,8
2183,114632006,RaceRoom Racing Experience ,0.2,60,61,8
2184,256927813,Team Fortress 2,3.6,60,61,1
2185,33071192,Counter-Strike Source,4.7,60,61,7
2185,33071192,Team Fortress 2,3.4,60,61,7
2185,33071192,Half-Life 2 Episode Two,3,60,61,7
2185,33071192,Left 4 Dead,1.6,60,61,7
2185,33071192,Counter-Strike,1.6,60,61,7
2185,33071192,Empire Total War,0.9,60,61,7
2185,33071192,F.E.A.R. 2 Project Origin,0.5,60,61,7
2186,188386352,Infinity Wars - Animated Trading Card Game,14,60,61,4
2186,188386352,The Bureau XCOM Declassified,5.9,60,61,4
2186,188386352,Magicka Wizard Wars,2.3,60,61,4
2186,188386352,Path of Exile,2.1,60,61,4
2187,293303005,All Is Dust,5.1,60,61,5
2187,293303005,Block N Load,4.3,60,61,5
2187,293303005,Dungeonland,3.7,60,61,5
2187,293303005,Trove,1.1,60,61,5
2187,293303005,FreeStyle2 Street Basketball,0.7,60,61,5
2188,184556544,Unturned,24,60,61,1
2189,161777161,Dota 2,30,60,61,1
2190,96781711,Call of Duty Modern Warfare 2 - Multiplayer,22,60,61,2
2190,96781711,Call of Duty Modern Warfare 2,4.2,60,61,2
2191,277557242,ARK Survival Evolved,7.3,60,61,1
2192,161615012,Football Manager 2009,2.8,60,61,1
2193,149194171,Dota 2,79,60,61,1
2194,164059206,DayZ,0.4,60,61,1
2195,177441119,Dota 2,180,60,61,1
2196,110304598,Team Fortress 2,0.8,61,62,1
2197,193136822,Unturned,9.2,61,62,1
2198,223064225,Heroes & Generals,160,61,62,14
2198,223064225,Garry's Mod,109,61,62,14
2198,223064225,War Thunder,38,61,62,14
2198,223064225,Team Fortress 2,35,61,62,14
2198,223064225,Goat Simulator,33,61,62,14
2198,223064225,BeamNG.drive,25,61,62,14
2198,223064225,Unturned,7.9,61,62,14
2198,223064225,I am Bread,6.1,61,62,14
2198,223064225,Robocraft,4.6,61,62,14
2198,223064225,UberStrike,2.2,61,62,14
2198,223064225,Red Crucible Firestorm,2.1,61,62,14
2198,223064225,Counter-Strike Nexon Zombies,0.3,61,62,14
2198,223064225,theHunter,0.2,61,62,14
2198,223064225,Copa Petrobras de Marcas,0.1,61,62,14
2199,201634197,Dota 2,0.7,61,62,1
2200,233013810,Team Fortress 2,0.3,61,62,1
2201,218339090,Counter-Strike Nexon Zombies,6.6,61,62,1
2202,199973616,Dota 2,3.3,61,62,1
2203,107475554,Team Fortress 2,8.5,61,62,1
2204,60343142,Counter-Strike Condition Zero,232,61,62,7
2204,60343142,Counter-Strike,174,61,62,7
2204,60343142,Counter-Strike Condition Zero Deleted Scenes,47,61,62,7
2204,60343142,Counter-Strike Global Offensive,3.2,61,62,7
2204,60343142,Day of Defeat,1.1,61,62,7
2204,60343142,Metro 2033,0.4,61,62,7
2204,60343142,Deathmatch Classic,0.2,61,62,7
2205,124570576,Dota 2,5.3,61,62,1
2206,91716452,Empire Total War,11.3,61,62,1
2207,135957644,Team Fortress 2,1,61,62,1
2208,162076421,Dota 2,1610,61,62,13
2208,162076421,World of Guns Gun Disassembly,196,61,62,13
2208,162076421,Gear Up,103,61,62,13
2208,162076421,Ori and the Blind Forest,16.9,61,62,13
2208,162076421,Strife,10.2,61,62,13
2208,162076421,Counter-Strike Global Offensive,10.1,61,62,13
2208,162076421,12 Labours of Hercules II The Cretan Bull,1.9,61,62,13
2208,162076421,The Mighty Quest For Epic Loot,0.8,61,62,13
2208,162076421,TERA,0.7,61,62,13
2208,162076421,Team Fortress 2,0.6,61,62,13
2208,162076421,Chaos Heroes Online,0.4,61,62,13
2208,162076421,Kingdoms CCG,0.3,61,62,13
2208,162076421,Kings Bounty Legions,0.2,61,62,13
2209,150538933,Dota 2,462,61,62,1
2210,199255181,Dota 2,12.5,61,62,1
2211,202818659,Pro Evolution Soccer 2015,147,61,62,1
2212,289244540,Dota 2,187,61,62,10
2212,289244540,Tom Clancy's Ghost Recon Phantoms - EU,66,61,62,10
2212,289244540,Dungeon Defenders II,2.5,61,62,10
2212,289244540,Unturned,1.8,61,62,10
2212,289244540,WARMODE,1.7,61,62,10
2212,289244540,Team Fortress 2,1.7,61,62,10
2212,289244540,Loadout,1.6,61,62,10
2212,289244540,Mitos.is The Game,1,61,62,10
2212,289244540,Dirty Bomb,0.5,61,62,10
2212,289244540,HAWKEN,0.5,61,62,10
2213,65342306,Team Fortress 2,170,61,62,47
2213,65342306,Dota 2,83,61,62,47
2213,65342306,Dark Souls Prepare to Die Edition,77,61,62,47
2213,65342306,Dungeon Defenders,69,61,62,47
2213,65342306,Orcs Must Die!,59,61,62,47
2213,65342306,Torchlight II,50,61,62,47
2213,65342306,Borderlands 2,49,61,62,47
2213,65342306,Spelunky,45,61,62,47
2213,65342306,Darksiders II,36,61,62,47
2213,65342306,FINAL FANTASY III,31,61,62,47
2213,65342306,FINAL FANTASY VII,26,61,62,47
2213,65342306,South Park The Stick of Truth,24,61,62,47
2213,65342306,Plants vs. Zombies Game of the Year,18.3,61,62,47
2213,65342306,Orcs Must Die! 2,18.1,61,62,47
2213,65342306,Warframe,17.6,61,62,47
2213,65342306,Age of Empires III Complete Collection,16.8,61,62,47
2213,65342306,The Mighty Quest For Epic Loot,14,61,62,47
2213,65342306,Alien Swarm,13.3,61,62,47
2213,65342306,Castlevania Lords of Shadow - Ultimate Edition,13.2,61,62,47
2213,65342306,Skullgirls Endless Beta,11.1,61,62,47
2213,65342306,Deadpool,10.6,61,62,47
2213,65342306,Castle In The Darkness,10.6,61,62,47
2213,65342306,Gauntlet ,9.5,61,62,47
2213,65342306,Portal,9.4,61,62,47
2213,65342306,Alice Madness Returns,7.4,61,62,47
2213,65342306,THE KING OF FIGHTERS XIII STEAM EDITION,7,61,62,47
2213,65342306,Shovel Knight,6.8,61,62,47
2213,65342306,RollerCoaster Tycoon 3 Platinum!,6.5,61,62,47
2213,65342306,Cave Story+,5.6,61,62,47
2213,65342306,Capsized,5,61,62,47
2213,65342306,Angry Video Game Nerd Adventures,3,61,62,47
2213,65342306,Strider,2.5,61,62,47
2213,65342306,Path of Exile,2.3,61,62,47
2213,65342306,Portal 2,1.8,61,62,47
2213,65342306,Magicka,1.5,61,62,47
2213,65342306,METAL SLUG 3,1.4,61,62,47
2213,65342306,Blocks That Matter,1.3,61,62,47
2213,65342306,Deadly 30,1.2,61,62,47
2213,65342306,Forge,1,61,62,47
2213,65342306,Hammerwatch,0.8,61,62,47
2213,65342306,Skullgirls,0.7,61,62,47
2213,65342306,The Incredible Adventures of Van Helsing II,0.6,61,62,47
2213,65342306,Tower Wars,0.6,61,62,47
2213,65342306,The Incredible Adventures of Van Helsing,0.6,61,62,47
2213,65342306,Akaneiro Demon Hunters,0.4,61,62,47
2213,65342306,Loadout,0.4,61,62,47
2213,65342306,Second Chance Heroes,0.3,61,62,47
2214,57319696,Saints Row 2,96,61,62,1
2215,47021871,F.E.A.R. 2 Project Origin,4.8,61,62,1
2216,110906645,Counter-Strike Global Offensive,866,61,62,46
2216,110906645,Grand Theft Auto V,297,61,62,46
2216,110906645,Unturned,162,61,62,46
2216,110906645,The Elder Scrolls V Skyrim,104,61,62,46
2216,110906645,PAYDAY 2,92,61,62,46
2216,110906645,Dead Island,78,61,62,46
2216,110906645,Arma 2 Operation Arrowhead,47,61,62,46
2216,110906645,Dying Light,45,61,62,46
2216,110906645,Saints Row The Third,42,61,62,46
2216,110906645,Tactical Intervention,39,61,62,46
2216,110906645,Grand Theft Auto IV,36,61,62,46
2216,110906645,Far Cry 3,34,61,62,46
2216,110906645,Garry's Mod,28,61,62,46
2216,110906645,Space Engineers,28,61,62,46
2216,110906645,PAYDAY The Heist,26,61,62,46
2216,110906645,Fallout New Vegas,24,61,62,46
2216,110906645,Trove,21,61,62,46
2216,110906645,Left 4 Dead 2,19.6,61,62,46
2216,110906645,Dead Rising 2,17.4,61,62,46
2216,110906645,The Forest,15.6,61,62,46
2216,110906645,Dead Island Epidemic,11,61,62,46
2216,110906645,Just Cause 2 Multiplayer Mod,10.1,61,62,46
2216,110906645,No More Room in Hell,9.4,61,62,46
2216,110906645,Dead Island Riptide,9,61,62,46
2216,110906645,Heroes & Generals,8.9,61,62,46
2216,110906645,Call of Duty Modern Warfare 2,7.7,61,62,46
2216,110906645,Fallout 4,7.6,61,62,46
2216,110906645,sZone-Online,6.7,61,62,46
2216,110906645,Team Fortress 2,5.3,61,62,46
2216,110906645,Call of Duty Black Ops,4.6,61,62,46
2216,110906645,Insurgency,4.2,61,62,46
2216,110906645,Metro Last Light Redux,3.7,61,62,46
2216,110906645,Mount Your Friends,3.6,61,62,46
2216,110906645,Magicka Wizard Wars,2.6,61,62,46
2216,110906645,Call of Duty Modern Warfare 2 - Multiplayer,2.5,61,62,46
2216,110906645,BattleBlock Theater,2.4,61,62,46
2216,110906645,Turbo Dismount,1.8,61,62,46
2216,110906645,Test Drive Unlimited 2,1.7,61,62,46
2216,110906645,Codename CURE,1.4,61,62,46
2216,110906645,Weapons Genius,1.4,61,62,46
2216,110906645,Mortal Kombat Komplete Edition,1.4,61,62,46
2216,110906645,Arma 2,1.2,61,62,46
2216,110906645,Polarity,0.5,61,62,46
2216,110906645,Dirty Bomb,0.5,61,62,46
2216,110906645,Five Nights at Freddy's 2,0.3,61,62,46
2216,110906645,Vertiginous Golf,0.2,61,62,46
2217,101725007,Starbound,285,61,62,24
2217,101725007,Counter-Strike Global Offensive,152,61,62,24
2217,101725007,ARK Survival Evolved,110,61,62,24
2217,101725007,Tom Clancy's Ghost Recon Phantoms - EU,106,61,62,24
2217,101725007,Rust,53,61,62,24
2217,101725007,Team Fortress 2,41,61,62,24
2217,101725007,Dota 2,31,61,62,24
2217,101725007,EVE Online,24,61,62,24
2217,101725007,PAYDAY 2,11.3,61,62,24
2217,101725007,Nether,10.9,61,62,24
2217,101725007,Anno 2070,6.4,61,62,24
2217,101725007,The Forest,3.1,61,62,24
2217,101725007,WAKFU,3.1,61,62,24
2217,101725007,The Mighty Quest For Epic Loot,2.9,61,62,24
2217,101725007,BLOCKADE 3D,2.8,61,62,24
2217,101725007,Garry's Mod,2.4,61,62,24
2217,101725007,Trove,1.7,61,62,24
2217,101725007,DayZ,1.4,61,62,24
2217,101725007,FINAL FANTASY XIII,0.9,61,62,24
2217,101725007,Unturned,0.6,61,62,24
2217,101725007,The Elder Scrolls V Skyrim,0.6,61,62,24
2217,101725007,Magicka,0.4,61,62,24
2217,101725007,Strike Vector,0.1,61,62,24
2217,101725007,Quake Live,0.1,61,62,24
2218,231414706,Dota 2,3.9,61,62,1
2219,206014489,Age of Empires II HD Edition,682,61,62,27
2219,206014489,Counter-Strike Condition Zero,458,61,62,27
2219,206014489,Serious Sam 3 BFE,188,61,62,27
2219,206014489,Dead Island Riptide,113,61,62,27
2219,206014489,Gas Guzzlers Extreme,60,61,62,27
2219,206014489,Counter-Strike Global Offensive,52,61,62,27
2219,206014489,GRID 2,20,61,62,27
2219,206014489,Ryse Son of Rome,19.6,61,62,27
2219,206014489,Just Cause 2,15.3,61,62,27
2219,206014489,Total War ROME II - Emperor Edition,13.9,61,62,27
2219,206014489,Empire Total War,13.8,61,62,27
2219,206014489,Middle-earth Shadow of Mordor,11,61,62,27
2219,206014489,APB Reloaded,9.7,61,62,27
2219,206014489,PAYDAY 2,8.5,61,62,27
2219,206014489,Rome Total War - Alexander,3.6,61,62,27
2219,206014489,Sniper Elite 3,3.3,61,62,27
2219,206014489,Worms Armageddon,3.3,61,62,27
2219,206014489,Homefront,2.8,61,62,27
2219,206014489,Wolfenstein The New Order,2.7,61,62,27
2219,206014489,Left 4 Dead 2,2,61,62,27
2219,206014489,Mafia II,1.3,61,62,27
2219,206014489,Counter-Strike,1.1,61,62,27
2219,206014489,Flatout 3,0.7,61,62,27
2219,206014489,Terraria,0.6,61,62,27
2219,206014489,Counter-Strike Nexon Zombies,0.4,61,62,27
2219,206014489,America's Army 3,0.3,61,62,27
2219,206014489,Dead Island Epidemic,0.1,61,62,27
2220,27338668,Counter-Strike Source,31,61,62,1
2221,135475055,Serious Sam HD The Second Encounter,31,61,62,1
2222,196171528,Heroes & Generals,18.3,61,62,1
2223,300938059,Kingdom,6.3,61,62,1
2224,131217195,Dota 2,2179,61,62,1
2225,156297441,Fallout New Vegas,165,61,62,7
2225,156297441,Fallout 3 - Game of the Year Edition,116,61,62,7
2225,156297441,Star Wars Republic Commando,15.8,61,62,7
2225,156297441,Company of Heroes 2,12.2,61,62,7
2225,156297441,F.E.A.R.,8.2,61,62,7
2225,156297441,Company of Heroes (New Steam Version),7,61,62,7
2225,156297441,Company of Heroes Opposing Fronts,0.2,61,62,7
2226,43248011,H1Z1,36,61,62,3
2226,43248011,Counter-Strike Global Offensive,1.1,61,62,3
2226,43248011,PAYDAY 2,1,61,62,3
2227,164478205,Dota 2,2046,61,62,1
2228,188167163,Garry's Mod,197,61,62,6
2228,188167163,Counter-Strike Source,72,61,62,6
2228,188167163,Counter-Strike Global Offensive,58,61,62,6
2228,188167163,Unturned,28,61,62,6
2228,188167163,World of Soccer online,0.2,61,62,6
2228,188167163,Face of Mankind,0.1,61,62,6
2229,31500407,Counter-Strike Global Offensive,5.5,61,62,2
2229,31500407,Serious Sam HD The Second Encounter,0.3,61,62,2
2230,30440303,Counter-Strike Global Offensive,765,61,62,110
2230,30440303,Team Fortress 2,217,61,62,110
2230,30440303,Call of Duty Modern Warfare 2 - Multiplayer,192,61,62,110
2230,30440303,Arma 3,172,61,62,110
2230,30440303,Call of Duty Black Ops - Multiplayer,127,61,62,110
2230,30440303,Battlefield Bad Company 2,105,61,62,110
2230,30440303,DayZ,97,61,62,110
2230,30440303,ARK Survival Evolved,52,61,62,110
2230,30440303,Rust,49,61,62,110
2230,30440303,ShootMania Storm,39,61,62,110
2230,30440303,PAYDAY 2,37,61,62,110
2230,30440303,Far Cry 3,36,61,62,110
2230,30440303,Borderlands 2,34,61,62,110
2230,30440303,Call of Duty Black Ops,33,61,62,110
2230,30440303,Robocraft,30,61,62,110
2230,30440303,Call of Duty Black Ops II - Multiplayer,27,61,62,110
2230,30440303,The Forest,25,61,62,110
2230,30440303,Call of Duty Modern Warfare 2,25,61,62,110
2230,30440303,Counter-Strike Source,24,61,62,110
2230,30440303,The Elder Scrolls V Skyrim,23,61,62,110
2230,30440303,Banished,22,61,62,110
2230,30440303,Call of Duty Modern Warfare 3 - Multiplayer,21,61,62,110
2230,30440303,Trials Evolution Gold Edition,20,61,62,110
2230,30440303,Grand Theft Auto IV,16.2,61,62,110
2230,30440303,Chivalry Medieval Warfare,13.6,61,62,110
2230,30440303,Zombie Panic Source,12.9,61,62,110
2230,30440303,Dead Space,12.7,61,62,110
2230,30440303,Left 4 Dead 2,12.6,61,62,110
2230,30440303,Left 4 Dead,12.5,61,62,110
2230,30440303,DiRT 3,12.4,61,62,110
2230,30440303,Call of Duty Advanced Warfare - Multiplayer,10.2,61,62,110
2230,30440303,Reign Of Kings,9.8,61,62,110
2230,30440303,Ace of Spades,8.3,61,62,110
2230,30440303,BioShock Infinite,8.2,61,62,110
2230,30440303,Half-Life 2,8.1,61,62,110
2230,30440303,Metro Last Light,8,61,62,110
2230,30440303,Alan Wake,7.8,61,62,110
2230,30440303,Wolfenstein The New Order German Edition,7.7,61,62,110
2230,30440303,Call of Duty Black Ops II - Zombies,7.2,61,62,110
2230,30440303,Portal 2,6.8,61,62,110
2230,30440303,Medal of Honor(TM) Multiplayer,6.2,61,62,110
2230,30440303,Mirror's Edge,5.9,61,62,110
2230,30440303,7 Days to Die,5.4,61,62,110
2230,30440303,Outlast,5.3,61,62,110
2230,30440303,Metro 2033,5.2,61,62,110
2230,30440303,Saints Row The Third,4.5,61,62,110
2230,30440303,Torchlight II,4.5,61,62,110
2230,30440303,Arma 2,4.2,61,62,110
2230,30440303,The Walking Dead,4.2,61,62,110
2230,30440303,Brothers - A Tale of Two Sons,4,61,62,110
2230,30440303,F1 2013,3.4,61,62,110
2230,30440303,Portal,3.1,61,62,110
2230,30440303,Euro Truck Simulator 2,3,61,62,110
2230,30440303,DARK SOULS II,2.9,61,62,110
2230,30440303,BattleBlock Theater,2.9,61,62,110
2230,30440303,The Ship,2.7,61,62,110
2230,30440303,Rising Storm/Red Orchestra 2 Multiplayer,2.5,61,62,110
2230,30440303,Kerbal Space Program,2.5,61,62,110
2230,30440303,Day of Defeat Source,2.5,61,62,110
2230,30440303,Hotline Miami,2.3,61,62,110
2230,30440303,Call of Duty Modern Warfare 3,2.3,61,62,110
2230,30440303,Bridge Constructor,2.2,61,62,110
2230,30440303,Killing Floor,2.1,61,62,110
2230,30440303,Contagion,2.1,61,62,110
2230,30440303,Duke Nukem 3D Megaton Edition,2,61,62,110
2230,30440303,Infestation Survivor Stories,1.7,61,62,110
2230,30440303,Call of Duty 4 Modern Warfare,1.7,61,62,110
2230,30440303,Crysis 2 Maximum Edition,1.4,61,62,110
2230,30440303,F.E.A.R. 3,1.3,61,62,110
2230,30440303,Don't Starve,1.3,61,62,110
2230,30440303,Garry's Mod,1.2,61,62,110
2230,30440303,Don't Starve Together Beta,1.2,61,62,110
2230,30440303,Tomb Raider,1.2,61,62,110
2230,30440303,Half-Life 2 Deathmatch,1.2,61,62,110
2230,30440303,Natural Selection 2,1.1,61,62,110
2230,30440303,S.T.A.L.K.E.R. Shadow of Chernobyl,1.1,61,62,110
2230,30440303,Take On Helicopters,1,61,62,110
2230,30440303,Capsized,1,61,62,110
2230,30440303,Max Payne 2 The Fall of Max Payne,1,61,62,110
2230,30440303,Dishonored,1,61,62,110
2230,30440303,Call of Duty Black Ops II,1,61,62,110
2230,30440303,Alien Swarm,0.9,61,62,110
2230,30440303,Just Cause 2,0.9,61,62,110
2230,30440303,Bulletstorm,0.9,61,62,110
2230,30440303,Fallout New Vegas,0.8,61,62,110
2230,30440303,Serious Sam HD The Second Encounter,0.7,61,62,110
2230,30440303,Half-Life 2 Lost Coast,0.7,61,62,110
2230,30440303,Super Hexagon,0.7,61,62,110
2230,30440303,Little Inferno,0.6,61,62,110
2230,30440303,Stronghold 3,0.6,61,62,110
2230,30440303,Insurgency,0.6,61,62,110
2230,30440303,Return to Castle Wolfenstein,0.6,61,62,110
2230,30440303,Hector Ep 1,0.5,61,62,110
2230,30440303,Super Meat Boy,0.5,61,62,110
2230,30440303,BioShock,0.5,61,62,110
2230,30440303,Arma 2 Operation Arrowhead,0.4,61,62,110
2230,30440303,Dota 2,0.4,61,62,110
2230,30440303,Burnout Paradise The Ultimate Box,0.3,61,62,110
2230,30440303,Star Wars - Battlefront II,0.3,61,62,110
2230,30440303,Far Cry 2,0.3,61,62,110
2230,30440303,Unturned,0.2,61,62,110
2230,30440303,Arma 2 DayZ Mod,0.2,61,62,110
2230,30440303,Grand Theft Auto San Andreas,0.2,61,62,110
2230,30440303,Back to the Future Ep 1 - It's About Time,0.2,61,62,110
2230,30440303,S.T.A.L.K.E.R. Clear Sky,0.2,61,62,110
2230,30440303,Audiosurf,0.1,61,62,110
2230,30440303,Surgeon Simulator,0.1,61,62,110
2230,30440303,Shadow Warrior Classic Redux,0.1,61,62,110
2230,30440303,Command and Conquer Red Alert 3 - Uprising,0.1,61,62,110
2230,30440303,Far Cry,0.1,61,62,110
2231,81537102,Team Fortress 2,0.3,61,62,1
2232,298950,Team Fortress 2,1019,62,63,175
2232,298950,Counter-Strike Global Offensive,544,62,63,175
2232,298950,Sid Meier's Civilization V,135,62,63,175
2232,298950,The Elder Scrolls V Skyrim,123,62,63,175
2232,298950,Far Cry 3,99,62,63,175
2232,298950,Fallout New Vegas,92,62,63,175
2232,298950,The Witcher 3 Wild Hunt,89,62,63,175
2232,298950,Terraria,86,62,63,175
2232,298950,Fallout 4,82,62,63,175
2232,298950,Borderlands 2,78,62,63,175
2232,298950,DARK SOULS II Scholar of the First Sin,74,62,63,175
2232,298950,Endless Legend,66,62,63,175
